TA_site	BHI	Serum	HSerum
tig00000001:2835371-2835373	0	0	0
tig00000001:2835386-2835388	0	0	0
tig00000001:2835393-2835395	0	0	0
tig00000001:2835405-2835407	0	0	0
tig00000001:2835411-2835413	0	0	0
tig00000001:2835416-2835418	0	0	0
tig00000001:2835418-2835420	0	0	0
tig00000001:2835454-2835456	0	0	0
tig00000001:2835481-2835483	0	0	0
tig00000001:2835488-2835490	0	0	0
tig00000001:2835496-2835498	0	0	0
tig00000001:2835517-2835519	0	0	0
tig00000001:2835523-2835525	0	0	0
tig00000001:2835537-2835539	0	0	0
tig00000001:2835568-2835570	0	0	0
tig00000001:2835572-2835574	0	0	0
tig00000001:2835587-2835589	0	0	0
tig00000001:2835612-2835614	0	0	0
tig00000001:2835628-2835630	0	0	0
tig00000001:2835638-2835640	0	0	0
tig00000001:2835655-2835657	0	0	0
tig00000001:2835713-2835715	0	0	0
tig00000001:2835735-2835737	0	0	0
tig00000001:2835738-2835740	0	0	0
tig00000001:2835744-2835746	0	0	0
tig00000001:2835767-2835769	0	0	0
tig00000001:2835787-2835789	0	0	0
tig00000001:2835798-2835800	0	0	0
tig00000001:2835803-2835805	0	0	0
tig00000001:2835811-2835813	0	0	0
tig00000001:2835815-2835817	0	0	0
tig00000001:2835823-2835825	0	0	0
tig00000001:2835829-2835831	0	0	0
tig00000001:2835852-2835854	0	0	0
tig00000001:2835861-2835863	0	0	0
tig00000001:2835899-2835901	0	0	0
tig00000001:2835914-2835916	0	0	0
tig00000001:2835934-2835936	0	0	0
tig00000001:2835975-2835977	0	0	0
tig00000001:2835982-2835984	0	0	0
tig00000001:2835989-2835991	0	0	0
tig00000001:2836000-2836002	0	0	0
tig00000001:2836004-2836006	0	0	0
tig00000001:2836010-2836012	0	0	0
tig00000001:2836032-2836034	0	0	0
tig00000001:2836047-2836049	0	0	0
tig00000001:2836057-2836059	0	0	0
tig00000001:2836064-2836066	0	0	0
tig00000001:2836070-2836072	0	0	0
tig00000001:2836077-2836079	0	0	0
tig00000001:2836084-2836086	0	0	0
tig00000001:2836087-2836089	0	0	0
tig00000001:2836095-2836097	0	0	0
tig00000001:2836102-2836104	0	0	0
tig00000001:2836117-2836119	0	0	0
tig00000001:2836138-2836140	0	0	0
tig00000001:2836141-2836143	0	0	0
tig00000001:2836145-2836147	0	0	0
tig00000001:2836158-2836160	0	0	0
tig00000001:2836188-2836190	0	0	0
tig00000001:2836204-2836206	0	0	0
tig00000001:2836207-2836209	0	0	0
tig00000001:2836222-2836224	0	0	0
tig00000001:2836233-2836235	0	0	0
tig00000001:2836237-2836239	0	0	0
tig00000001:2836255-2836257	0	0	0
tig00000001:2836260-2836262	0	0	0
tig00000001:2836286-2836288	0	0	0
tig00000001:2836303-2836305	0	0	0
tig00000001:2836327-2836329	0	0	0
tig00000001:2836330-2836332	0	0	0
tig00000001:2836345-2836347	0	0	0
tig00000001:2836356-2836358	0	0	0
tig00000001:2836360-2836362	0	0	0
tig00000001:2836381-2836383	0	0	0
tig00000001:2836384-2836386	0	0	0
tig00000001:2836387-2836389	0	0	0
tig00000001:2836405-2836407	0	0	0
tig00000001:2836408-2836410	0	0	0
tig00000001:2836416-2836418	0	0	0
tig00000001:2836441-2836443	0	0	0
tig00000001:2836465-2836467	0	0	0
tig00000001:2836475-2836477	0	0	0
tig00000001:2836485-2836487	0	0	0
tig00000001:2836490-2836492	0	0	0
tig00000001:2836493-2836495	0	0	0
tig00000001:2836501-2836503	0	0	0
tig00000001:2836510-2836512	0	0	0
tig00000001:2836528-2836530	0	0	0
tig00000001:2836538-2836540	0	0	0
tig00000001:2836565-2836567	0	0	0
tig00000001:2836568-2836570	0	0	0
tig00000001:2836571-2836573	0	0	0
tig00000001:2836578-2836580	0	0	0
tig00000001:2836582-2836584	0	0	0
tig00000001:2836616-2836618	0	0	0
tig00000001:2836632-2836634	0	0	0
tig00000001:2836634-2836636	0	0	0
tig00000001:2836643-2836645	0	0	0
tig00000001:2836648-2836650	0	0	0
tig00000001:2836682-2836684	0	0	0
tig00000001:2836691-2836693	0	0	0
tig00000001:2836700-2836702	0	0	0
tig00000001:2836703-2836705	0	0	0
tig00000001:2836706-2836708	0	0	0
tig00000001:2836709-2836711	0	0	0
tig00000001:2836712-2836714	0	0	0
tig00000001:2836719-2836721	0	0	0
tig00000001:2836737-2836739	0	0	0
tig00000001:2836747-2836749	0	0	0
tig00000001:2836753-2836755	0	0	0
tig00000001:2836757-2836759	0	0	0
tig00000001:2836767-2836769	0	0	0
tig00000001:2836769-2836771	0	0	0
tig00000001:2836778-2836780	0	0	0
tig00000001:2836787-2836789	0	0	0
tig00000001:2836805-2836807	0	0	0
tig00000001:2836818-2836820	0	0	0
tig00000001:2836855-2836857	0	0	0
tig00000001:2836871-2836873	0	0	0
tig00000001:2836890-2836892	0	0	0
tig00000001:2836910-2836912	0	0	0
tig00000001:2836925-2836927	0	0	0
tig00000001:2836933-2836935	0	0	0
tig00000001:2836940-2836942	0	0	0
tig00000001:2836964-2836966	0	0	0
tig00000001:2836991-2836993	0	0	0
tig00000001:2836999-2837001	0	0	0
tig00000001:2837021-2837023	0	0	0
tig00000001:2837027-2837029	0	0	0
tig00000001:2837033-2837035	0	0	0
tig00000001:2837045-2837047	0	0	0
tig00000001:2837068-2837070	0	0	0
tig00000001:2837077-2837079	0	0	0
tig00000001:2837123-2837125	0	0	0
tig00000001:2837126-2837128	0	0	0
tig00000001:2837135-2837137	0	0	0
tig00000001:2837138-2837140	0	0	0
tig00000001:2837158-2837160	0	0	0
tig00000001:2837168-2837170	0	0	0
tig00000001:2837171-2837173	0	0	0
tig00000001:2837173-2837175	0	0	0
tig00000001:2837192-2837194	0	0	0
tig00000001:2837212-2837214	0	0	0
tig00000001:2837228-2837230	0	0	0
tig00000001:2837249-2837251	0	0	0
tig00000001:2837255-2837257	0	0	0
tig00000001:2837258-2837260	0	0	0
tig00000001:2837272-2837274	0	0	0
tig00000001:2837279-2837281	0	0	0
tig00000001:2837286-2837288	0	0	0
tig00000001:2837294-2837296	0	0	0
tig00000001:2837303-2837305	0	0	0
tig00000001:2837334-2837336	0	0	0
tig00000001:2837365-2837367	0	0	0
tig00000001:2837374-2837376	0	0	0
tig00000001:2837392-2837394	0	0	0
tig00000001:2837410-2837412	0	0	0
tig00000001:2837417-2837419	0	0	0
tig00000001:2837419-2837421	0	0	0
tig00000001:2837424-2837426	0	0	0
tig00000001:2837436-2837438	0	0	0
tig00000001:2837452-2837454	0	0	0
tig00000001:2837456-2837458	0	0	0
tig00000001:2837462-2837464	0	0	0
tig00000001:2837467-2837469	0	0	0
tig00000001:2837475-2837477	0	0	0
tig00000001:2837482-2837484	0	0	0
tig00000001:2837484-2837486	0	0	0
tig00000001:2837494-2837496	0	0	0
tig00000001:2837501-2837503	0	0	0
tig00000001:2837510-2837512	0	0	0
tig00000001:2837514-2837516	0	0	0
tig00000001:2837529-2837531	0	0	0
tig00000001:2837554-2837556	0	0	0
tig00000001:2837571-2837573	0	0	0
tig00000001:2837615-2837617	0	0	0
tig00000001:2837623-2837625	0	0	0
tig00000001:2837629-2837631	0	0	0
tig00000001:2837640-2837642	0	0	0
tig00000001:2837651-2837653	0	0	0
tig00000001:2837679-2837681	0	0	0
tig00000001:2837691-2837693	0	0	0
tig00000001:2837702-2837704	0	0	0
tig00000001:2837707-2837709	0	0	0
tig00000001:2837710-2837712	0	0	0
tig00000001:2837713-2837715	0	0	0
tig00000001:2837717-2837719	0	0	0
tig00000001:2837719-2837721	0	0	0
tig00000001:2837723-2837725	0	0	0
tig00000001:2837739-2837741	0	0	0
tig00000001:2837756-2837758	0	0	0
tig00000001:2837758-2837760	0	0	0
tig00000001:2837787-2837789	0	0	0
tig00000001:2837790-2837792	0	0	0
tig00000001:2837810-2837812	0	0	0
tig00000001:2837819-2837821	0	0	0
tig00000001:2837823-2837825	0	0	0
tig00000001:2837863-2837865	0	0	0
tig00000001:2837882-2837884	0	0	0
tig00000001:2837884-2837886	0	0	0
tig00000001:2837899-2837901	0	0	0
tig00000001:2837927-2837929	0	0	0
tig00000001:2837935-2837937	0	0	0
tig00000001:2837948-2837950	0	0	0
tig00000001:2837960-2837962	0	0	0
tig00000001:2837982-2837984	0	0	0
tig00000001:2837988-2837990	0	0	0
tig00000001:2838011-2838013	0	0	0
tig00000001:2838016-2838018	0	0	0
tig00000001:2838021-2838023	0	0	0
tig00000001:2838032-2838034	0	0	0
tig00000001:2838041-2838043	0	0	0
tig00000001:2838047-2838049	0	0	0
tig00000001:2838057-2838059	0	0	0
tig00000001:2838061-2838063	0	0	0
tig00000001:2838080-2838082	0	0	0
tig00000001:2838106-2838108	0	0	0
tig00000001:2838110-2838112	0	0	0
tig00000001:2838122-2838124	0	0	0
tig00000001:2838149-2838151	0	0	0
tig00000001:2838157-2838159	0	0	0
tig00000001:2838186-2838188	0	0	0
tig00000001:2838208-2838210	0	0	0
tig00000001:2838217-2838219	0	0	0
tig00000001:2838230-2838232	0	0	0
tig00000001:2838238-2838240	0	0	0
tig00000001:2838246-2838248	0	0	0
tig00000001:2838252-2838254	0	0	0
tig00000001:2838258-2838260	0	0	0
tig00000001:2838290-2838292	0	0	0
tig00000001:2838296-2838298	0	0	0
tig00000001:2838315-2838317	0	0	0
tig00000001:2838333-2838335	0	0	0
tig00000001:2838343-2838345	0	0	0
tig00000001:2838368-2838370	0	0	0
tig00000001:2838404-2838406	0	0	0
tig00000001:2838427-2838429	0	0	0
tig00000001:2838431-2838433	0	0	0
tig00000001:2838443-2838445	0	0	0
tig00000001:2838453-2838455	0	0	0
tig00000001:2838462-2838464	0	0	0
tig00000001:2838474-2838476	0	0	0
tig00000001:2838479-2838481	0	0	0
tig00000001:2838569-2838571	0	0	0
tig00000001:2838637-2838639	0	0	0
tig00000001:2838649-2838651	0	0	0
tig00000001:2838655-2838657	0	0	0
tig00000001:2838667-2838669	0	0	0
tig00000001:2838688-2838690	0	0	0
tig00000001:2838697-2838699	0	0	0
tig00000001:2838763-2838765	0	0	0
tig00000001:2838775-2838777	0	0	0
tig00000001:2838790-2838792	0	0	0
tig00000001:2838813-2838815	0	0	0
tig00000001:2838830-2838832	0	0	0
tig00000001:2838834-2838836	0	0	0
tig00000001:2838836-2838838	0	0	0
tig00000001:2838842-2838844	0	0	0
tig00000001:2838856-2838858	0	0	0
tig00000001:2838870-2838872	0	0	0
tig00000001:2838893-2838895	0	0	0
tig00000001:2838896-2838898	0	0	0
tig00000001:2838921-2838923	0	0	0
tig00000001:2838958-2838960	0	0	0
tig00000001:2838966-2838968	0	0	0
tig00000001:2838981-2838983	0	0	0
tig00000001:2838997-2838999	0	0	0
tig00000001:2839008-2839010	0	0	0
tig00000001:2839025-2839027	0	0	0
tig00000001:2839030-2839032	0	0	0
tig00000001:2839042-2839044	0	0	0
tig00000001:2839044-2839046	0	0	0
tig00000001:2839048-2839050	0	0	0
tig00000001:2839054-2839056	0	0	0
tig00000001:2839061-2839063	0	0	0
tig00000001:2839078-2839080	0	0	0
tig00000001:2839092-2839094	0	0	0
tig00000001:2839109-2839111	0	0	0
tig00000001:2839118-2839120	0	0	0
tig00000001:2839127-2839129	0	0	0
tig00000001:2839137-2839139	0	0	0
tig00000001:2839145-2839147	0	0	0
tig00000001:2839170-2839172	0	0	0
tig00000001:2839203-2839205	0	0	0
tig00000001:2839218-2839220	0	0	0
tig00000001:2839224-2839226	0	0	0
tig00000001:2839230-2839232	0	0	0
tig00000001:2839246-2839248	0	0	0
tig00000001:2839248-2839250	0	0	0
tig00000001:2839251-2839253	0	0	0
tig00000001:2839262-2839264	0	0	0
tig00000001:2839311-2839313	0	0	0
tig00000001:2839319-2839321	0	0	0
tig00000001:2839324-2839326	0	0	0
tig00000001:2839326-2839328	0	0	0
tig00000001:2839341-2839343	0	0	0
tig00000001:2839345-2839347	0	0	0
tig00000001:2839350-2839352	0	0	0
tig00000001:2839353-2839355	0	0	0
tig00000001:2839359-2839361	0	0	0
tig00000001:2839369-2839371	0	0	0
tig00000001:2839382-2839384	0	0	0
tig00000001:2839387-2839389	0	0	0
tig00000001:2839397-2839399	0	0	0
tig00000001:2839418-2839420	0	0	0
tig00000001:2839422-2839424	0	0	0
tig00000001:2839457-2839459	0	0	0
tig00000001:2839475-2839477	0	0	0
tig00000001:2839482-2839484	0	0	0
tig00000001:2839502-2839504	0	0	0
tig00000001:2839514-2839516	0	0	0
tig00000001:2839518-2839520	0	0	0
tig00000001:2839520-2839522	0	0	0
tig00000001:2839530-2839532	0	0	0
tig00000001:2839537-2839539	0	0	0
tig00000001:2839551-2839553	0	0	0
tig00000001:2839559-2839561	0	0	0
tig00000001:2839562-2839564	0	0	0
tig00000001:2839591-2839593	0	0	0
tig00000001:2839593-2839595	0	0	0
tig00000001:2839597-2839599	0	0	0
tig00000001:2839627-2839629	0	0	0
tig00000001:2839630-2839632	0	0	0
tig00000001:2839638-2839640	0	0	0
tig00000001:2839672-2839674	0	0	0
tig00000001:2839708-2839710	0	0	0
tig00000001:2839710-2839712	0	0	0
tig00000001:2839713-2839715	0	0	0
tig00000001:2839715-2839717	0	0	0
tig00000001:2839719-2839721	0	0	0
tig00000001:2839729-2839731	0	0	0
tig00000001:2839733-2839735	0	0	0
tig00000001:2839743-2839745	0	0	0
tig00000001:2839750-2839752	0	0	0
tig00000001:2839760-2839762	0	0	0
tig00000001:2839793-2839795	0	0	0
tig00000001:2839807-2839809	0	0	0
tig00000001:2839834-2839836	0	0	0
tig00000001:2839843-2839845	0	0	0
tig00000001:2839849-2839851	0	0	0
tig00000001:2839869-2839871	0	0	0
tig00000001:2839876-2839878	0	0	0
tig00000001:2839882-2839884	0	0	0
tig00000001:2839894-2839896	0	0	0
tig00000001:2839912-2839914	0	0	0
tig00000001:2839946-2839948	0	0	0
tig00000001:2839952-2839954	0	0	0
tig00000001:2839963-2839965	0	0	0
tig00000001:2839982-2839984	0	0	0
tig00000001:2840004-2840006	0	0	0
tig00000001:2840025-2840027	0	0	0
tig00000001:2840034-2840036	0	0	0
tig00000001:2840050-2840052	0	0	0
tig00000001:2840069-2840071	0	0	0
tig00000001:2840080-2840082	0	0	0
tig00000001:2840084-2840086	0	0	0
tig00000001:2840088-2840090	0	0	0
tig00000001:2840103-2840105	0	0	0
tig00000001:2840108-2840110	0	0	0
tig00000001:2840120-2840122	0	0	0
tig00000001:2840126-2840128	0	0	0
tig00000001:2840128-2840130	0	0	0
tig00000001:2840132-2840134	0	0	0
tig00000001:2840144-2840146	0	0	0
tig00000001:2840157-2840159	0	0	0
tig00000001:2840162-2840164	0	0	0
tig00000001:2840167-2840169	0	0	0
tig00000001:2840180-2840182	0	0	0
tig00000001:2840183-2840185	0	0	0
tig00000001:2840187-2840189	0	0	0
tig00000001:2840196-2840198	0	0	0
tig00000001:2840199-2840201	0	0	0
tig00000001:2840203-2840205	0	0	0
tig00000001:2840209-2840211	0	0	0
tig00000001:2840214-2840216	0	0	0
tig00000001:2840217-2840219	0	0	0
tig00000001:2840219-2840221	0	0	0
tig00000001:2840234-2840236	0	0	0
tig00000001:2840241-2840243	0	0	0
tig00000001:2840247-2840249	0	0	0
tig00000001:2840265-2840267	0	0	0
tig00000001:2840273-2840275	0	0	0
tig00000001:2840277-2840279	0	0	0
tig00000001:2840283-2840285	0	0	0
tig00000001:2840286-2840288	0	0	0
tig00000001:2840292-2840294	0	0	0
tig00000001:2840309-2840311	0	0	0
tig00000001:2840317-2840319	0	0	0
tig00000001:2840343-2840345	0	0	0
tig00000001:2840353-2840355	0	0	0
tig00000001:2840366-2840368	0	0	0
tig00000001:2840382-2840384	0	0	0
tig00000001:2840396-2840398	0	0	0
tig00000001:2840407-2840409	0	0	0
tig00000001:2840419-2840421	0	0	0
tig00000001:2840432-2840434	0	0	0
tig00000001:2840474-2840476	0	0	0
tig00000001:2840489-2840491	0	0	0
tig00000001:2840498-2840500	0	0	0
tig00000001:2840502-2840504	0	0	0
tig00000001:2840506-2840508	0	0	0
tig00000001:2840516-2840518	0	0	0
tig00000001:2840526-2840528	0	0	0
tig00000001:2840539-2840541	0	0	0
tig00000001:2840574-2840576	0	0	0
tig00000001:2840623-2840625	0	0	0
tig00000001:2840635-2840637	0	0	0
tig00000001:2840642-2840644	0	0	0
tig00000001:2840647-2840649	0	0	0
tig00000001:2840711-2840713	0	0	0
tig00000001:2840733-2840735	0	0	0
tig00000001:2840765-2840767	0	0	0
tig00000001:2840769-2840771	0	0	0
tig00000001:2840781-2840783	0	0	0
tig00000001:2840803-2840805	0	0	0
tig00000001:2840817-2840819	0	0	0
tig00000001:2840836-2840838	0	0	0
tig00000001:2840863-2840865	0	0	0
tig00000001:2840865-2840867	0	0	0
tig00000001:2840903-2840905	0	0	0
tig00000001:2840918-2840920	0	0	0
tig00000001:2840949-2840951	0	0	0
tig00000001:2840957-2840959	0	0	0
tig00000001:2840962-2840964	0	0	0
tig00000001:2840977-2840979	0	0	0
tig00000001:2840986-2840988	0	0	0
tig00000001:2840991-2840993	0	0	0
tig00000001:2840997-2840999	0	0	0
tig00000001:2841012-2841014	0	0	0
tig00000001:2841017-2841019	0	0	0
tig00000001:2841047-2841049	0	0	0
tig00000001:2841060-2841062	0	0	0
tig00000001:2841103-2841105	0	0	0
tig00000001:2841114-2841116	0	0	0
tig00000001:2841116-2841118	0	0	0
tig00000001:2841124-2841126	0	0	0
tig00000001:2841127-2841129	0	0	0
tig00000001:2841148-2841150	0	0	0
tig00000001:2841162-2841164	0	0	0
tig00000001:2841164-2841166	0	0	0
tig00000001:2841181-2841183	0	0	0
tig00000001:2841193-2841195	0	0	0
tig00000001:2841223-2841225	0	0	0
tig00000001:2841236-2841238	0	0	0
tig00000001:2841242-2841244	0	0	0
tig00000001:2841251-2841253	0	0	0
tig00000001:2841258-2841260	0	0	0
tig00000001:2841261-2841263	0	0	0
tig00000001:2841263-2841265	0	0	0
tig00000001:2841291-2841293	0	0	0
tig00000001:2841310-2841312	0	0	0
tig00000001:2841322-2841324	0	0	0
tig00000001:2841330-2841332	0	0	0
tig00000001:2841336-2841338	0	0	0
tig00000001:2841354-2841356	0	0	0
tig00000001:2841360-2841362	0	0	0
tig00000001:2841393-2841395	0	0	0
tig00000001:2841406-2841408	0	0	0
tig00000001:2841415-2841417	0	0	0
tig00000001:2841456-2841458	0	0	0
tig00000001:2841460-2841462	0	0	0
tig00000001:2841471-2841473	0	0	0
tig00000001:2841498-2841500	0	0	0
tig00000001:2841518-2841520	0	0	0
tig00000001:2841529-2841531	0	0	0
tig00000001:2841537-2841539	0	0	0
tig00000001:2841553-2841555	0	0	0
tig00000001:2841559-2841561	0	0	0
tig00000001:2841573-2841575	0	0	0
tig00000001:2841578-2841580	0	0	0
tig00000001:2841612-2841614	0	0	0
tig00000001:2841655-2841657	0	0	0
tig00000001:2841679-2841681	0	0	0
tig00000001:2841693-2841695	0	0	0
tig00000001:2841702-2841704	0	0	0
tig00000001:2841708-2841710	0	0	0
tig00000001:2841724-2841726	0	0	0
tig00000001:2841739-2841741	0	0	0
tig00000001:2841744-2841746	0	0	0
tig00000001:2841779-2841781	0	0	0
tig00000001:2841788-2841790	0	0	0
tig00000001:2841794-2841796	0	0	0
tig00000001:2841823-2841825	0	0	0
tig00000001:2841844-2841846	0	0	0
tig00000001:2841850-2841852	0	0	0
tig00000001:2841881-2841883	0	0	0
tig00000001:2841885-2841887	0	0	0
tig00000001:2841891-2841893	0	0	0
tig00000001:2841898-2841900	0	0	0
tig00000001:2841921-2841923	0	0	0
tig00000001:2841929-2841931	0	0	0
tig00000001:2841962-2841964	0	0	0
tig00000001:2841964-2841966	0	0	0
tig00000001:2841980-2841982	0	0	0
tig00000001:2841991-2841993	0	0	0
tig00000001:2842004-2842006	0	0	0
tig00000001:2842023-2842025	0	0	0
tig00000001:2842042-2842044	0	0	0
tig00000001:2842044-2842046	0	0	0
tig00000001:2842073-2842075	0	0	0
tig00000001:2842081-2842083	0	0	0
tig00000001:2842083-2842085	0	0	0
tig00000001:2842088-2842090	0	0	0
tig00000001:2842100-2842102	0	0	0
tig00000001:2842102-2842104	0	0	0
tig00000001:2842117-2842119	0	0	0
tig00000001:2842126-2842128	0	0	0
tig00000001:2842129-2842131	0	0	0
tig00000001:2842153-2842155	0	0	0
tig00000001:2842162-2842164	0	0	0
tig00000001:2842210-2842212	0	0	0
tig00000001:2842213-2842215	0	0	0
tig00000001:2842219-2842221	0	0	0
tig00000001:2842223-2842225	0	0	0
tig00000001:2842252-2842254	0	0	0
tig00000001:2842259-2842261	0	0	0
tig00000001:2842264-2842266	0	0	0
tig00000001:2842270-2842272	0	0	0
tig00000001:2842278-2842280	0	0	0
tig00000001:2842305-2842307	0	0	0
tig00000001:2842317-2842319	0	0	0
tig00000001:2842323-2842325	0	0	0
tig00000001:2842329-2842331	0	0	0
tig00000001:2842333-2842335	0	0	0
tig00000001:2842348-2842350	0	0	0
tig00000001:2842355-2842357	0	0	0
tig00000001:2842363-2842365	0	0	0
tig00000001:2842374-2842376	0	0	0
tig00000001:2842387-2842389	0	0	0
tig00000001:2842390-2842392	0	0	0
tig00000001:2842393-2842395	0	0	0
tig00000001:2842400-2842402	0	0	0
tig00000001:2842405-2842407	0	0	0
tig00000001:2842412-2842414	0	0	0
tig00000001:2842436-2842438	0	0	0
tig00000001:2842448-2842450	0	0	0
tig00000001:2842458-2842460	0	0	0
tig00000001:2842464-2842466	0	0	0
tig00000001:2842468-2842470	0	0	0
tig00000001:2842478-2842480	0	0	0
tig00000001:2842490-2842492	0	0	0
tig00000001:2842496-2842498	0	0	0
tig00000001:2842502-2842504	0	0	0
tig00000001:2842505-2842507	0	0	0
tig00000001:2842527-2842529	0	0	0
tig00000001:2842544-2842546	0	0	0
tig00000001:2842547-2842549	0	0	0
tig00000001:2842561-2842563	0	0	0
tig00000001:2842572-2842574	0	0	0
tig00000001:2842575-2842577	0	0	0
tig00000001:2842586-2842588	0	0	0
tig00000001:2842588-2842590	0	0	0
tig00000001:2842599-2842601	0	0	0
tig00000001:2842611-2842613	0	0	0
tig00000001:2842625-2842627	0	0	0
tig00000001:2842650-2842652	0	0	0
tig00000001:2842656-2842658	0	0	0
tig00000001:2842674-2842676	0	0	0
tig00000001:2842676-2842678	0	0	0
tig00000001:2842688-2842690	0	0	0
tig00000001:2842690-2842692	0	0	0
tig00000001:2842694-2842696	0	0	0
tig00000001:2842698-2842700	0	0	0
tig00000001:2842700-2842702	0	0	0
tig00000001:2842706-2842708	0	0	0
tig00000001:2842727-2842729	0	0	0
tig00000001:2842731-2842733	0	0	0
tig00000001:2842747-2842749	0	0	0
tig00000001:2842751-2842753	0	0	0
tig00000001:2842770-2842772	0	0	0
tig00000001:2842785-2842787	0	0	0
tig00000001:2842788-2842790	0	0	0
tig00000001:2842796-2842798	0	0	0
tig00000001:2842803-2842805	0	0	0
tig00000001:2842806-2842808	0	0	0
tig00000001:2842839-2842841	0	0	0
tig00000001:2842842-2842844	0	0	0
tig00000001:2842863-2842865	0	0	0
tig00000001:2842877-2842879	0	0	0
tig00000001:2842884-2842886	0	0	0
tig00000001:2842895-2842897	0	0	0
tig00000001:2842898-2842900	0	0	0
tig00000001:2842907-2842909	0	0	0
tig00000001:2842923-2842925	0	0	0
tig00000001:2842925-2842927	0	0	0
tig00000001:2842927-2842929	0	0	0
tig00000001:2842929-2842931	0	0	0
tig00000001:2842955-2842957	0	0	0
tig00000001:2842983-2842985	0	0	0
tig00000001:2842991-2842993	0	0	0
tig00000001:2842994-2842996	0	0	0
tig00000001:2843002-2843004	0	0	0
tig00000001:2843016-2843018	0	0	0
tig00000001:2843021-2843023	0	0	0
tig00000001:2843024-2843026	0	0	0
tig00000001:2843038-2843040	0	0	0
tig00000001:2843041-2843043	0	0	0
tig00000001:2843046-2843048	0	0	0
tig00000001:2843051-2843053	0	0	0
tig00000001:2843075-2843077	0	0	0
tig00000001:2843103-2843105	0	0	0
tig00000001:2843147-2843149	0	0	0
tig00000001:2843150-2843152	0	0	0
tig00000001:2843153-2843155	0	0	0
tig00000001:2843180-2843182	0	0	0
tig00000001:2843183-2843185	0	0	0
tig00000001:2843195-2843197	0	0	0
tig00000001:2843198-2843200	0	0	0
tig00000001:2843200-2843202	0	0	0
tig00000001:2843204-2843206	0	0	0
tig00000001:2843207-2843209	0	0	0
tig00000001:2843223-2843225	0	0	0
tig00000001:2843228-2843230	0	0	0
tig00000001:2843259-2843261	0	0	0
tig00000001:2843269-2843271	0	0	0
tig00000001:2843279-2843281	0	0	0
tig00000001:2843283-2843285	0	0	0
tig00000001:2843287-2843289	0	0	0
tig00000001:2843291-2843293	0	0	0
tig00000001:2843293-2843295	0	0	0
tig00000001:2843300-2843302	0	0	0
tig00000001:2843312-2843314	0	0	0
tig00000001:2843334-2843336	0	0	0
tig00000001:2843336-2843338	0	0	0
tig00000001:2843346-2843348	0	0	0
tig00000001:2843349-2843351	0	0	0
tig00000001:2843362-2843364	0	0	0
tig00000001:2843366-2843368	0	0	0
tig00000001:2843377-2843379	0	0	0
tig00000001:2843383-2843385	0	0	0
tig00000001:2843389-2843391	0	0	0
tig00000001:2843404-2843406	0	0	0
tig00000001:2843406-2843408	0	0	0
tig00000001:2843424-2843426	0	0	0
tig00000001:2843434-2843436	0	0	0
tig00000001:2843437-2843439	0	0	0
tig00000001:2843454-2843456	0	0	0
tig00000001:2843459-2843461	0	0	0
tig00000001:2843466-2843468	0	0	0
tig00000001:2843480-2843482	0	0	0
tig00000001:2843487-2843489	0	0	0
tig00000001:2843522-2843524	0	0	0
tig00000001:2843539-2843541	0	0	0
tig00000001:2843558-2843560	0	0	0
tig00000001:2843566-2843568	0	0	0
tig00000001:2843604-2843606	0	0	0
tig00000001:2843606-2843608	0	0	0
tig00000001:2843628-2843630	0	0	0
tig00000001:2843631-2843633	0	0	0
tig00000001:2843640-2843642	0	0	0
tig00000001:2843651-2843653	0	0	0
tig00000001:2843657-2843659	0	0	0
tig00000001:2843673-2843675	0	0	0
tig00000001:2843676-2843678	0	0	0
tig00000001:2843686-2843688	0	0	0
tig00000001:2843709-2843711	0	0	0
tig00000001:2843718-2843720	0	0	0
tig00000001:2843729-2843731	0	0	0
tig00000001:2843738-2843740	0	0	0
tig00000001:2843741-2843743	0	0	0
tig00000001:2843759-2843761	0	0	0
tig00000001:2843781-2843783	0	0	0
tig00000001:2843801-2843803	0	0	0
tig00000001:2843805-2843807	0	0	0
tig00000001:2843807-2843809	0	0	0
tig00000001:2843817-2843819	0	0	0
tig00000001:2843820-2843822	0	0	0
tig00000001:2843823-2843825	0	0	0
tig00000001:2843828-2843830	0	0	0
tig00000001:2843839-2843841	0	0	0
tig00000001:2843852-2843854	0	0	0
tig00000001:2843856-2843858	0	0	0
tig00000001:2843865-2843867	0	0	0
tig00000001:2843871-2843873	0	0	0
tig00000001:2843896-2843898	0	0	0
tig00000001:2843898-2843900	0	0	0
tig00000001:2843909-2843911	0	0	0
tig00000001:2843918-2843920	0	0	0
tig00000001:2843925-2843927	0	0	0
tig00000001:2843930-2843932	0	0	0
tig00000001:2843938-2843940	0	0	0
tig00000001:2843940-2843942	0	0	0
tig00000001:2843952-2843954	0	0	0
tig00000001:2843973-2843975	0	0	0
tig00000001:2843975-2843977	0	0	0
tig00000001:2843985-2843987	0	0	0
tig00000001:2843996-2843998	0	0	0
tig00000001:2844014-2844016	0	0	0
tig00000001:2844036-2844038	0	0	0
tig00000001:2844059-2844061	0	0	0
tig00000001:2844068-2844070	0	0	0
tig00000001:2844081-2844083	0	0	0
tig00000001:2844099-2844101	0	0	0
tig00000001:2844102-2844104	0	0	0
tig00000001:2844135-2844137	0	0	0
tig00000001:2844143-2844145	0	0	0
tig00000001:2844148-2844150	0	0	0
tig00000001:2844160-2844162	0	0	0
